ProjectID,DeliverableName,StartDate,EndDate,Duration(Days)
619,Requirements Specification,2015-03-07,2015-03-26,20
619,Design Document,2015-03-27,2015-04-14,19
619,Code,2015-04-15,2015-04-25,11
619,Unit Test,2015-04-26,2015-05-05,10
619,System Test,2015-05-06,2015-05-23,18
620,Project Plan,2017-12-17,2017-12-28,12
620,Requirements Specification,2017-12-29,2018-01-16,19
620,Design Document,2018-01-17,2018-02-22,37
620,Code,2018-02-23,2018-03-15,21
620,Unit Test,2018-03-16,2018-03-24,9
620,System Test,2018-03-25,2018-05-01,38
621,Project Plan,2017-12-08,2017-12-18,11
621,Requirements Specification,2017-12-19,2018-01-12,25
621,Design Document,2018-01-13,2018-01-30,18
621,Code,2018-01-31,2018-02-08,9
621,Unit Test,2018-02-09,2018-02-16,8
621,System Test,2018-02-17,2018-04-02,45
622,Project Plan,2016-03-30,2016-04-08,10
622,Requirements Specification,2016-04-09,2016-05-01,23
622,Design Document,2016-05-02,2016-05-21,20
622,Code,2016-05-22,2016-05-29,8
622,Unit Test,2016-05-30,2016-06-09,11
622,System Test,2016-06-10,2016-07-10,31
623,Project Plan,2020-12-03,2020-12-07,5
623,Requirements Specification,2020-12-08,2020-12-27,20
623,Design Document,2020-12-28,2021-01-24,28
623,Code,2021-01-25,2021-02-07,14
623,Unit Test,2021-02-08,2021-02-16,9
623,System Test,2021-02-17,2021-03-26,38
624,Project Plan,2017-11-20,2017-11-28,9
624,Requirements Specification,2017-11-29,2017-12-13,15
624,Design Document,2017-12-14,2018-01-04,22
624,Code,2018-01-05,2018-01-20,16
624,Unit Test,2018-01-21,2018-01-30,10
624,System Test,2018-01-31,2018-03-12,41
625,Project Plan,2015-04-05,2015-04-12,8
625,Requirements Specification,2015-04-13,2015-05-01,19
625,Design Document,2015-05-02,2015-05-17,16
625,Code,2015-05-18,2015-06-01,15
625,Unit Test,2015-06-02,2015-06-13,12
625,System Test,2015-06-14,2015-07-08,25
626,Project Plan,2018-06-09,2018-06-16,8
626,Requirements Specification,2018-06-17,2018-07-06,20
626,Design Document,2018-07-07,2018-08-05,30
626,Code,2018-08-06,2018-08-18,13
626,Unit Test,2018-08-19,2018-08-26,8
626,System Test,2018-08-27,2018-09-15,20
627,Project Plan,2020-10-01,2020-10-10,10
627,Requirements Specification,2020-10-11,2020-11-05,26
627,Design Document,2020-11-06,2020-12-01,26
627,Code,2020-12-02,2020-12-15,14
627,Unit Test,2020-12-16,2020-12-25,10
627,System Test,2020-12-26,2021-02-02,39
628,Project Plan,2016-10-22,2016-10-29,8
628,Requirements Specification,2016-10-30,2016-11-20,22
628,Design Document,2016-11-21,2016-12-15,25
628,Code,2016-12-16,2016-12-30,15
628,Unit Test,2016-12-31,2017-01-07,8
628,System Test,2017-01-08,2017-03-01,53
629,Project Plan,2017-07-06,2017-07-16,11
629,Requirements Specification,2017-07-17,2017-08-03,18
629,Design Document,2017-08-04,2017-09-01,29
629,Code,2017-09-02,2017-09-14,13
629,Unit Test,2017-09-15,2017-09-22,8
629,System Test,2017-09-23,2017-10-24,32
630,Project Plan,2019-06-07,2019-06-12,6
630,Requirements Specification,2019-06-13,2019-07-03,21
630,Design Document,2019-07-04,2019-07-20,17
630,Code,2019-07-21,2019-07-31,11
630,Unit Test,2019-08-01,2019-08-05,5
630,System Test,2019-08-06,2019-09-13,39
631,Project Plan,2019-08-11,2019-08-19,9
631,Requirements Specification,2019-08-20,2019-09-07,19
631,Design Document,2019-09-08,2019-09-27,20
631,Code,2019-09-28,2019-10-08,11
631,Unit Test,2019-10-09,2019-10-18,10
631,System Test,2019-10-19,2019-11-21,34
632,Project Plan,2017-12-12,2017-12-21,10
632,Requirements Specification,2017-12-22,2018-01-07,17
632,Design Document,2018-01-08,2018-02-01,25
632,Code,2018-02-02,2018-02-19,18
632,Unit Test,2018-02-20,2018-03-02,11
632,System Test,2018-03-03,2018-04-06,35
633,Project Plan,2015-08-03,2015-08-12,10
633,Requirements Specification,2015-08-13,2015-08-31,19
633,Design Document,2015-09-01,2015-09-25,25
633,Code,2015-09-26,2015-10-09,14
633,Unit Test,2015-10-10,2015-10-18,9
633,System Test,2015-10-19,2015-11-29,42
634,Project Plan,2019-05-25,2019-06-01,8
634,Requirements Specification,2019-06-02,2019-06-17,16
634,Design Document,2019-06-18,2019-07-06,19
634,Code,2019-07-07,2019-07-16,10
634,Unit Test,2019-07-17,2019-07-23,7
634,System Test,2019-07-24,2019-09-02,41
635,Project Plan,2015-02-08,2015-02-15,8
635,Requirements Specification,2015-02-16,2015-03-08,21
635,Design Document,2015-03-09,2015-04-02,25
635,Code,2015-04-03,2015-04-11,9
635,Unit Test,2015-04-12,2015-04-22,11
635,System Test,2015-04-23,2015-06-09,48
636,Project Plan,2019-07-11,2019-07-18,8
636,Requirements Specification,2019-07-19,2019-08-08,21
636,Design Document,2019-08-09,2019-08-29,21
636,Code,2019-08-30,2019-09-13,15
636,Unit Test,2019-09-14,2019-09-20,7
636,System Test,2019-09-21,2019-10-12,22
637,Project Plan,2016-09-01,2016-09-09,9
637,Requirements Specification,2016-09-10,2016-09-28,19
637,Design Document,2016-09-29,2016-10-21,23
637,Code,2016-10-22,2016-11-01,11
637,Unit Test,2016-11-02,2016-11-10,9
637,System Test,2016-11-11,2016-12-22,42
638,Project Plan,2019-03-22,2019-03-30,9
638,Requirements Specification,2019-03-31,2019-04-19,20
638,Design Document,2019-04-20,2019-05-11,22
638,Code,2019-05-12,2019-05-29,18
638,Unit Test,2019-05-30,2019-06-05,7
638,System Test,2019-06-06,2019-07-19,44
639,Project Plan,2020-10-15,2020-10-26,12
639,Requirements Specification,2020-10-27,2020-11-16,21
639,Design Document,2020-11-17,2020-12-10,24
639,Code,2020-12-11,2020-12-23,13
639,Unit Test,2020-12-24,2021-01-04,12
639,System Test,2021-01-05,2021-01-29,25
640,Project Plan,2020-03-11,2020-03-18,8
640,Requirements Specification,2020-03-19,2020-04-05,18
640,Design Document,2020-04-06,2020-05-04,29
640,Code,2020-05-05,2020-05-20,16
640,Unit Test,2020-05-21,2020-05-28,8
640,System Test,2020-05-29,2020-07-03,36
641,Project Plan,2020-09-14,2020-09-21,8
641,Requirements Specification,2020-09-22,2020-10-08,17
641,Design Document,2020-10-09,2020-11-05,28
641,Code,2020-11-06,2020-11-15,10
641,Unit Test,2020-11-16,2020-11-28,13
641,System Test,2020-11-29,2021-01-15,48
642,Project Plan,2015-03-19,2015-03-30,12
642,Requirements Specification,2015-03-31,2015-04-17,18
642,Design Document,2015-04-18,2015-05-11,24
642,Code,2015-05-12,2015-05-21,10
642,Unit Test,2015-05-22,2015-05-29,8
642,System Test,2015-05-30,2015-07-12,44
643,Project Plan,2017-08-22,2017-09-02,12
643,Requirements Specification,2017-09-03,2017-09-18,16
643,Design Document,2017-09-19,2017-10-11,23
643,Code,2017-10-12,2017-10-25,14
643,Unit Test,2017-10-26,2017-11-01,7
643,System Test,2017-11-02,2017-12-16,45
644,Project Plan,2016-05-16,2016-05-23,8
644,Requirements Specification,2016-05-24,2016-06-11,19
644,Design Document,2016-06-12,2016-07-04,23
644,Code,2016-07-05,2016-07-16,12
644,Unit Test,2016-07-17,2016-07-25,9
644,System Test,2016-07-26,2016-08-31,37
645,Project Plan,2019-03-27,2019-04-04,9
645,Requirements Specification,2019-04-05,2019-04-21,17
645,Design Document,2019-04-22,2019-05-17,26
645,Code,2019-05-18,2019-06-05,19
645,Unit Test,2019-06-06,2019-06-15,10
645,System Test,2019-06-16,2019-08-03,49
646,Project Plan,2017-08-30,2017-09-05,7
646,Requirements Specification,2017-09-06,2017-09-25,20
646,Design Document,2017-09-26,2017-10-15,20
646,Code,2017-10-16,2017-10-25,10
646,Unit Test,2017-10-26,2017-11-02,8
646,System Test,2017-11-03,2017-12-23,51
647,Project Plan,2018-05-30,2018-06-09,11
647,Requirements Specification,2018-06-10,2018-06-29,20
647,Design Document,2018-06-30,2018-07-17,18
647,Code,2018-07-18,2018-07-31,14
647,Unit Test,2018-08-01,2018-08-10,10
647,System Test,2018-08-11,2018-09-20,41
648,Project Plan,2015-05-22,2015-05-27,6
648,Requirements Specification,2015-05-28,2015-06-13,17
648,Design Document,2015-06-14,2015-07-07,24
648,Code,2015-07-08,2015-07-23,16
648,Unit Test,2015-07-24,2015-07-28,5
648,System Test,2015-07-29,2015-09-04,38
649,Project Plan,2016-09-11,2016-09-20,10
649,Requirements Specification,2016-09-21,2016-10-12,22
649,Design Document,2016-10-13,2016-11-08,27
649,Code,2016-11-09,2016-11-24,16
649,Unit Test,2016-11-25,2016-12-02,8
649,System Test,2016-12-03,2016-12-22,20
650,Project Plan,2017-06-16,2017-06-24,9
650,Requirements Specification,2017-06-25,2017-07-17,23
650,Design Document,2017-07-18,2017-08-16,30
650,Code,2017-08-17,2017-09-02,17
650,Unit Test,2017-09-03,2017-09-12,10
650,System Test,2017-09-13,2017-10-25,43
651,Project Plan,2017-03-04,2017-03-11,8
651,Requirements Specification,2017-03-12,2017-03-30,19
651,Design Document,2017-03-31,2017-04-30,31
651,Code,2017-05-01,2017-05-12,12
651,Unit Test,2017-05-13,2017-05-25,13
651,System Test,2017-05-26,2017-06-30,36
652,Project Plan,2019-11-26,2019-12-07,12
652,Requirements Specification,2019-12-08,2019-12-22,15
652,Design Document,2019-12-23,2020-01-18,27
652,Code,2020-01-19,2020-01-30,12
652,Unit Test,2020-01-31,2020-02-06,7
652,System Test,2020-02-07,2020-03-19,42
653,Project Plan,2015-06-14,2015-06-25,12
653,Requirements Specification,2015-06-26,2015-07-12,17
653,Design Document,2015-07-13,2015-07-31,19
653,Code,2015-08-01,2015-08-14,14
653,Unit Test,2015-08-15,2015-08-23,9
653,System Test,2015-08-24,2015-10-07,45
654,Project Plan,2016-02-29,2016-03-10,11
654,Requirements Specification,2016-03-11,2016-03-29,19
654,Design Document,2016-03-30,2016-04-30,32
654,Code,2016-05-01,2016-05-15,15
654,Unit Test,2016-05-16,2016-05-24,9
654,System Test,2016-05-25,2016-06-16,23
655,Project Plan,2017-06-23,2017-07-01,9
655,Requirements Specification,2017-07-02,2017-07-19,18
655,Design Document,2017-07-20,2017-08-16,28
655,Code,2017-08-17,2017-09-01,16
655,Unit Test,2017-09-02,2017-09-08,7
655,System Test,2017-09-09,2017-10-19,41
656,Project Plan,2017-04-20,2017-04-30,11
656,Requirements Specification,2017-05-01,2017-05-24,24
656,Design Document,2017-05-25,2017-06-21,28
656,Code,2017-06-22,2017-07-08,17
656,Unit Test,2017-07-09,2017-07-18,10
656,System Test,2017-07-19,2017-08-30,43
657,Project Plan,2015-06-01,2015-06-12,12
657,Requirements Specification,2015-06-13,2015-06-28,16
657,Design Document,2015-06-29,2015-07-21,23
657,Code,2015-07-22,2015-08-02,12
657,Unit Test,2015-08-03,2015-08-12,10
657,System Test,2015-08-13,2015-10-03,52
658,Project Plan,2017-11-21,2017-11-28,8
658,Requirements Specification,2017-11-29,2017-12-10,12
658,Design Document,2017-12-11,2018-01-02,23
658,Code,2018-01-03,2018-01-19,17
658,Unit Test,2018-01-20,2018-01-30,11
658,System Test,2018-01-31,2018-03-15,44
659,Project Plan,2015-10-06,2015-10-14,9
659,Requirements Specification,2015-10-15,2015-10-30,16
659,Design Document,2015-10-31,2015-11-26,27
659,Code,2015-11-27,2015-12-08,12
659,Unit Test,2015-12-09,2015-12-22,14
659,System Test,2015-12-23,2016-02-05,45
660,Project Plan,2019-01-25,2019-02-01,8
660,Requirements Specification,2019-02-02,2019-02-19,18
660,Design Document,2019-02-20,2019-03-15,24
660,Code,2019-03-16,2019-03-29,14
660,Unit Test,2019-03-30,2019-04-10,12
660,System Test,2019-04-11,2019-05-21,41
661,Project Plan,2019-11-03,2019-11-10,8
661,Requirements Specification,2019-11-11,2019-12-05,25
661,Design Document,2019-12-06,2019-12-30,25
661,Code,2019-12-31,2020-01-16,17
661,Unit Test,2020-01-17,2020-01-24,8
661,System Test,2020-01-25,2020-03-07,43
662,Project Plan,2015-03-05,2015-03-14,10
662,Requirements Specification,2015-03-15,2015-03-28,14
662,Design Document,2015-03-29,2015-04-30,33
662,Code,2015-05-01,2015-05-18,18
662,Unit Test,2015-05-19,2015-05-27,9
662,System Test,2015-05-28,2015-06-24,28
663,Project Plan,2015-08-27,2015-09-05,10
663,Requirements Specification,2015-09-06,2015-09-25,20
663,Design Document,2015-09-26,2015-10-21,26
663,Code,2015-10-22,2015-11-05,15
663,Unit Test,2015-11-06,2015-11-16,11
663,System Test,2015-11-17,2016-01-09,54
664,Project Plan,2020-01-07,2020-01-17,11
664,Requirements Specification,2020-01-18,2020-02-02,16
664,Design Document,2020-02-03,2020-03-03,30
664,Code,2020-03-04,2020-03-22,19
664,Unit Test,2020-03-23,2020-04-07,16
664,System Test,2020-04-08,2020-05-05,28
665,Project Plan,2017-04-04,2017-04-13,10
665,Requirements Specification,2017-04-14,2017-04-26,13
665,Design Document,2017-04-27,2017-05-23,27
665,Code,2017-05-24,2017-06-05,13
665,Unit Test,2017-06-06,2017-06-18,13
665,System Test,2017-06-19,2017-07-20,32
666,Project Plan,2018-09-25,2018-09-30,6
666,Requirements Specification,2018-10-01,2018-10-18,18
666,Design Document,2018-10-19,2018-11-04,17
666,Code,2018-11-05,2018-11-21,17
666,Unit Test,2018-11-22,2018-11-26,5
666,System Test,2018-11-27,2019-01-05,40
667,Project Plan,2016-03-29,2016-04-02,5
667,Requirements Specification,2016-04-03,2016-04-21,19
667,Design Document,2016-04-22,2016-05-22,31
667,Code,2016-05-23,2016-06-07,16
667,Unit Test,2016-06-08,2016-06-15,8
667,System Test,2016-06-16,2016-07-24,39
668,Project Plan,2019-04-05,2019-04-14,10
668,Requirements Specification,2019-04-15,2019-05-05,21
668,Design Document,2019-05-06,2019-05-24,19
668,Code,2019-05-25,2019-06-09,16
668,Unit Test,2019-06-10,2019-06-13,4
668,System Test,2019-06-14,2019-07-16,33
669,Project Plan,2018-02-12,2018-02-20,9
669,Requirements Specification,2018-02-21,2018-03-13,21
669,Design Document,2018-03-14,2018-04-07,25
669,Code,2018-04-08,2018-04-17,10
669,Unit Test,2018-04-18,2018-04-25,8
669,System Test,2018-04-26,2018-06-05,41
670,Project Plan,2020-03-10,2020-03-18,9
670,Requirements Specification,2020-03-19,2020-04-05,18
670,Design Document,2020-04-06,2020-04-28,23
670,Code,2020-04-29,2020-05-15,17
670,Unit Test,2020-05-16,2020-05-23,8
670,System Test,2020-05-24,2020-07-01,39
671,Project Plan,2016-10-19,2016-11-01,14
671,Requirements Specification,2016-11-02,2016-11-16,15
671,Design Document,2016-11-17,2016-12-03,17
671,Code,2016-12-04,2016-12-20,17
671,Unit Test,2016-12-21,2016-12-28,8
671,System Test,2016-12-29,2017-02-02,36
672,Project Plan,2015-10-02,2015-10-09,8
672,Requirements Specification,2015-10-10,2015-10-28,19
672,Design Document,2015-10-29,2015-11-28,31
672,Code,2015-11-29,2015-12-15,17
672,Unit Test,2015-12-16,2015-12-26,11
672,System Test,2015-12-27,2016-01-20,25
673,Project Plan,2015-01-03,2015-01-09,7
673,Requirements Specification,2015-01-10,2015-01-20,11
673,Design Document,2015-01-21,2015-02-10,21
673,Code,2015-02-11,2015-02-27,17
673,Unit Test,2015-02-28,2015-03-10,11
673,System Test,2015-03-11,2015-04-16,37
674,Project Plan,2019-08-02,2019-08-10,9
674,Requirements Specification,2019-08-11,2019-08-27,17
674,Design Document,2019-08-28,2019-09-21,25
674,Code,2019-09-22,2019-10-08,17
674,Unit Test,2019-10-09,2019-10-14,6
674,System Test,2019-10-15,2019-11-25,42
675,Project Plan,2019-11-24,2019-12-04,11
675,Requirements Specification,2019-12-05,2019-12-22,18
675,Design Document,2019-12-23,2020-01-18,27
675,Code,2020-01-19,2020-02-10,23
675,Unit Test,2020-02-11,2020-02-19,9
675,System Test,2020-02-20,2020-04-02,43
676,Project Plan,2016-10-02,2016-10-09,8
676,Requirements Specification,2016-10-10,2016-10-29,20
676,Design Document,2016-10-30,2016-11-24,26
676,Code,2016-11-25,2016-12-09,15
676,Unit Test,2016-12-10,2016-12-16,7
676,System Test,2016-12-17,2017-01-27,42
677,Project Plan,2019-10-30,2019-11-10,12
677,Requirements Specification,2019-11-11,2019-12-01,21
677,Design Document,2019-12-02,2019-12-29,28
677,Code,2019-12-30,2020-01-12,14
677,Unit Test,2020-01-13,2020-01-23,11
677,System Test,2020-01-24,2020-03-05,42
678,Project Plan,2020-08-25,2020-09-01,8
678,Requirements Specification,2020-09-02,2020-09-21,20
678,Design Document,2020-09-22,2020-10-12,21
678,Code,2020-10-13,2020-10-25,13
678,Unit Test,2020-10-26,2020-11-04,10
678,System Test,2020-11-05,2020-12-16,42
679,Project Plan,2020-06-28,2020-07-04,7
679,Requirements Specification,2020-07-05,2020-07-27,23
679,Design Document,2020-07-28,2020-08-23,27
679,Code,2020-08-24,2020-09-04,12
679,Unit Test,2020-09-05,2020-09-10,6
679,System Test,2020-09-11,2020-10-18,38
680,Project Plan,2015-04-16,2015-04-24,9
680,Requirements Specification,2015-04-25,2015-05-14,20
680,Design Document,2015-05-15,2015-06-06,23
680,Code,2015-06-07,2015-06-14,8
680,Unit Test,2015-06-15,2015-06-23,9
680,System Test,2015-06-24,2015-07-29,36
681,Project Plan,2016-05-09,2016-05-19,11
681,Requirements Specification,2016-05-20,2016-06-05,17
681,Design Document,2016-06-06,2016-07-06,31
681,Code,2016-07-07,2016-07-15,9
681,Unit Test,2016-07-16,2016-07-27,12
681,System Test,2016-07-28,2016-09-02,37
682,Project Plan,2019-03-03,2019-03-13,11
682,Requirements Specification,2019-03-14,2019-04-02,20
682,Design Document,2019-04-03,2019-05-01,29
682,Code,2019-05-02,2019-05-14,13
682,Unit Test,2019-05-15,2019-05-21,7
682,System Test,2019-05-22,2019-07-14,54
683,Project Plan,2015-11-30,2015-12-08,9
683,Requirements Specification,2015-12-09,2015-12-28,20
683,Design Document,2015-12-29,2016-01-26,29
683,Code,2016-01-27,2016-02-06,11
683,Unit Test,2016-02-07,2016-02-17,11
683,System Test,2016-02-18,2016-03-22,34
684,Project Plan,2015-03-11,2015-03-19,9
684,Requirements Specification,2015-03-20,2015-04-08,20
684,Design Document,2015-04-09,2015-04-26,18
684,Code,2015-04-27,2015-05-08,12
684,Unit Test,2015-05-09,2015-05-20,12
684,System Test,2015-05-21,2015-07-07,48
685,Project Plan,2016-07-02,2016-07-10,9
685,Requirements Specification,2016-07-11,2016-07-30,20
685,Design Document,2016-07-31,2016-08-22,23
685,Code,2016-08-23,2016-09-10,19
685,Unit Test,2016-09-11,2016-09-19,9
685,System Test,2016-09-20,2016-10-31,42
686,Project Plan,2016-05-29,2016-06-09,12
686,Requirements Specification,2016-06-10,2016-06-26,17
686,Design Document,2016-06-27,2016-07-27,31
686,Code,2016-07-28,2016-08-06,10
686,Unit Test,2016-08-07,2016-08-19,13
686,System Test,2016-08-20,2016-09-24,36
687,Project Plan,2018-12-28,2019-01-05,9
687,Requirements Specification,2019-01-06,2019-01-19,14
687,Design Document,2019-01-20,2019-02-11,23
687,Code,2019-02-12,2019-02-22,11
687,Unit Test,2019-02-23,2019-03-02,8
687,System Test,2019-03-03,2019-04-09,38
688,Project Plan,2017-03-25,2017-04-04,11
688,Requirements Specification,2017-04-05,2017-04-24,20
688,Design Document,2017-04-25,2017-05-20,26
688,Code,2017-05-21,2017-05-31,11
688,Unit Test,2017-06-01,2017-06-08,8
688,System Test,2017-06-09,2017-08-04,57
689,Project Plan,2016-05-26,2016-06-02,8
689,Requirements Specification,2016-06-03,2016-06-26,24
689,Design Document,2016-06-27,2016-07-20,24
689,Code,2016-07-21,2016-08-04,15
689,Unit Test,2016-08-05,2016-08-16,12
689,System Test,2016-08-17,2016-10-07,52
690,Project Plan,2018-03-12,2018-03-20,9
690,Requirements Specification,2018-03-21,2018-04-07,18
690,Design Document,2018-04-08,2018-05-01,24
690,Code,2018-05-02,2018-05-17,16
690,Unit Test,2018-05-18,2018-05-28,11
690,System Test,2018-05-29,2018-07-07,40
691,Project Plan,2018-02-06,2018-02-16,11
691,Requirements Specification,2018-02-17,2018-03-12,24
691,Design Document,2018-03-13,2018-04-07,26
691,Code,2018-04-08,2018-04-22,15
691,Unit Test,2018-04-23,2018-04-28,6
691,System Test,2018-04-29,2018-05-11,13
692,Project Plan,2016-10-21,2016-10-30,10
692,Requirements Specification,2016-10-31,2016-11-18,19
692,Design Document,2016-11-19,2016-12-10,22
692,Code,2016-12-11,2016-12-25,15
692,Unit Test,2016-12-26,2017-01-03,9
692,System Test,2017-01-04,2017-02-23,51
693,Project Plan,2016-05-07,2016-05-16,10
693,Requirements Specification,2016-05-17,2016-06-02,17
693,Design Document,2016-06-03,2016-06-30,28
693,Code,2016-07-01,2016-07-14,14
693,Unit Test,2016-07-15,2016-07-25,11
693,System Test,2016-07-26,2016-08-29,35
694,Project Plan,2019-08-30,2019-09-06,8
694,Requirements Specification,2019-09-07,2019-09-26,20
694,Design Document,2019-09-27,2019-10-21,25
694,Code,2019-10-22,2019-11-06,16
694,Unit Test,2019-11-07,2019-11-15,9
694,System Test,2019-11-16,2019-12-06,21
695,Project Plan,2020-03-08,2020-03-16,9
695,Requirements Specification,2020-03-17,2020-04-07,22
695,Design Document,2020-04-08,2020-04-30,23
